Column1;Column2;Column3;Column4;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15
13:59:15;1100;46905;366,45;0,762;0,722;0,92;3,99;2,69;0,178;35,8;7,6;6,8
13:59:16;1101;49333;385,41;0,725;0,683;0,891;10,98;17,13;0,256;35,8;8,2;7,5
13:59:17;1102;48656;380,13;0,735;0,696;0,892;2,23;2,16;0,174;35,8;8,6;7,7
13:59:18;1103;54744;427,69;0,652;0,614;0,805;9,48;9,4;0,204;35,7;8,8;8
13:59:19;1104;50337;393,26;0,711;0,667;0,882;29,04;30,22;0,427;35,8;8,5;7,8
13:59:20;1105;48130;376,02;0,743;0,703;0,902;2,96;7,27;0,185;35,8;8,1;7,3
13:59:21;1106;48217;376,7;0,741;0,699;0,911;9,88;26,77;0,316;35,7;7,6;6,9
13:59:22;1107;56221;439,23;0,636;0,598;0,789;2,5;2,05;0,169;35,8;9,3;8,6
13:59:23;1108;46883;366,27;0,763;0,723;0,92;2,63;2,15;0,179;35,8;7,2;6,5
13:59:24;1109;46432;362,75;0,769;0,727;0,94;28,21;27,13;0,492;35,7;7,2;6,5
13:59:25;1110;45803;357,84;0,781;0,741;0,939;7,78;3,11;0,184;35,8;7,6;6,8
13:59:26;1111;54115;422,77;0,661;0,621;0,818;15,47;14,19;0,267;35,8;8,8;7,9
13:59:27;1112;51820;404,84;0,69;0,652;0,842;4,21;5,67;0,175;35,8;9,2;8,3
13:59:28;1113;46588;363,97;0,767;0,727;0,928;3,14;2,97;0,181;35,7;8,7;7,9
13:59:29;1114;47824;373,63;0,748;0,707;0,913;27,07;28,79;0,373;35,8;7,4;6,6
13:59:30;1115;55768;435,69;0,64;0,601;0,793;14,03;12,81;0,202;35,7;9,4;8,6
13:59:31;1116;54206;423,48;0,659;0,619;0,819;13,72;15,05;0,242;35,7;9,2;8,3
13:59:32;1117;53558;418,42;0,667;0,628;0,822;5,01;3,92;0,17;35,7;9,7;8,8
13:59:33;1118;50379;393,59;0,709;0,67;0,864;2,03;2,28;0,179;35,7;9,3;8,5
13:59:34;1119;50763;396,59;0,704;0,663;0,868;13,69;17,16;0,264;35,7;9,2;8,3
13:59:35;1120;49722;388,45;0,72;0,681;0,877;11,45;3,27;0,191;35,8;8,6;7,8
13:59:36;1121;46388;362,41;0,77;0,727;0,941;17,53;20,33;0,293;35,7;8,3;7,5
13:59:37;1122;58430;456,48;0,611;0,573;0,765;2,57;2,03;0,165;35,7;9,9;9,2
13:59:38;1123;53249;416,01;0,671;0,631;0,827;1,93;2,21;0,165;35,7;9,4;8,6
13:59:39;1124;48946;382,39;0,731;0,692;0,887;18,11;5,96;0,254;35,8;8,7;8
13:59:40;1125;58653;458,23;0,609;0,571;0,762;2,48;2,2;0,166;35,7;9,8;9,1
13:59:41;1126;50683;395,96;0,705;0,663;0,874;17,85;15,72;0,375;35,8;8,7;7,9
13:59:42;1127;51282;400,64;0,697;0,658;0,85;2,26;2,54;0,168;35,7;8,8;8
13:59:43;1128;52298;408,58;0,684;0,645;0,841;2,93;3,1;0,186;35,8;8,4;7,8
13:59:44;1129;47083;367,84;0,76;0,716;0,938;30,21;23,11;0,526;35,8;7,7;6,9
13:59:45;1130;50557;394,98;0,707;0,668;0,865;3,78;2,09;0,182;35,8;9,2;8,3
13:59:46;1131;53020;414,22;0,674;0,635;0,833;17,29;13,98;0,297;35,7;8,5;7,8
13:59:47;1132;47061;367,66;0,76;0,721;0,92;2,86;2,23;0,176;35,8;7,6;6,9
13:59:48;1133;50616;395,44;0,706;0,667;0,864;2,65;2,5;0,18;35,7;8,4;7,7
13:59:49;1134;52273;408,38;0,684;0,643;0,848;22,68;15,52;0,324;35,7;9,3;8,5
13:59:50;1135;51689;403,82;0,692;0,652;0,849;9,53;8,1;0,193;35,8;8,4;7,6
13:59:51;1136;49312;385,25;0,724;0,684;0,881;15,84;12,24;0,263;35,7;9,2;8,4
13:59:52;1137;54677;427,16;0,654;0,615;0,811;2,12;2,26;0,175;35,8;9,3;8,5
13:59:53;1138;50561;395,01;0,706;0,667;0,861;2,79;2,71;0,171;35,7;8,8;8
13:59:54;1139;56046;437,86;0,638;0,599;0,797;15,37;16,79;0,257;35,8;9,9;9,1
13:59:55;1140;55079;430,3;0,649;0,609;0,808;8,71;4,07;0,178;35,7;10,4;9,5
13:59:56;1141;48661;380,16;0,734;0,694;0,895;21,48;17,84;0,301;35,7;7,6;6,9
13:59:57;1142;51355;401,21;0,696;0,657;0,857;7,46;8,79;0,197;35,7;9,1;8,3
13:59:58;1143;53150;415,23;0,673;0,634;0,831;17,94;19,12;0,261;35,8;8,3;7,7
13:59:59;1144;50131;391,65;0,713;0,671;0,879;22,7;23,21;0,342;35,7;8,6;7,9
14:00:00;1145;56212;439,16;0,635;0,596;0,794;12,51;13,69;0,219;35,7;10;9,1
14:00:01;1146;51633;403,38;0,692;0,654;0,851;8,52;9,39;0,18;35,7;9,8;8,9
14:00:02;1147;58163;454,4;0,614;0,576;0,767;5,12;2,65;0,161;35,7;10,5;9,7
14:00:03;1148;59166;462,23;0,603;0,564;0,759;19,88;16,99;0,29;35,7;9,9;9
14:00:04;1149;53296;416,38;0,671;0,629;0,84;17,04;14,6;0,255;35,8;8,4;7,6
14:00:05;1150;54178;423,27;0,66;0,621;0,814;2,56;2,08;0,174;35,7;8,7;7,8
14:00:06;1151;54082;422,52;0,661;0,623;0,815;8,87;3,3;0,194;35,8;9,5;8,7
14:00:07;1152;52364;409,09;0,683;0,643;0,84;4,96;2,31;0,183;35,7;8,7;7,9
14:00:08;1153;48459;378,59;0,738;0,699;0,895;2,35;2,13;0,175;35,7;8,2;7,5
14:00:09;1154;52673;411,51;0,678;0,637;0,84;30,68;32,07;0,425;35,7;8,4;7,8
14:00:10;1155;49079;383,43;0,729;0,689;0,887;2,39;3,03;0,173;35,8;7,9;7,1
14:00:11;1156;51352;401,19;0,696;0,657;0,856;27,93;19,8;0,433;35,8;8,2;7,5
14:00:12;1157;45986;359,27;0,778;0,739;0,937;3,12;2,76;0,178;35,8;7,6;6,8
14:00:13;1158;53217;415,76;0,671;0,63;0,836;13,99;14,07;0,29;35,7;8,6;7,8
14:00:14;1159;48437;378,41;0,738;0,696;0,905;16,88;16,72;0,28;35,8;7,5;6,8
14:00:15;1160;55632;434,63;0,642;0,603;0,798;4,68;2,07;0,174;35,7;9,5;8,8
14:00:16;1161;51698;403,89;0,691;0,645;0,87;26,54;25,33;0,49;35,7;8,9;8,2
14:00:17;1162;52010;406,33;0,687;0,647;0,844;4,56;2,59;0,167;35,7;10;9,2
14:00:18;1163;54552;426,19;0,655;0,616;0,809;14,09;11,67;0,196;35,7;9,7;8,8
14:00:19;1164;54045;422,23;0,66;0,621;0,821;17,2;16,19;0,249;35,7;9,9;9,1
14:00:20;1165;54180;423,28;0,659;0,621;0,814;10,67;9,35;0,188;35,7;10,2;9,4
14:00:21;1166;50933;397,91;0,701;0,661;0,862;22,51;25,96;0,314;35,7;9,5;8,6
14:00:22;1167;57664;450,5;0,619;0,58;0,772;2,81;2;0,162;35,7;9,9;9
14:00:23;1168;57968;452,88;0,617;0,578;0,771;3,99;2,42;0,165;35,7;10,2;9,3
14:00:24;1169;53991;421,8;0,661;0,619;0,826;23,74;20,16;0,339;35,7;10;9,2
14:00:25;1170;57694;450,73;0,619;0,58;0,774;14,58;8,56;0,201;35,8;9,1;8,4
14:00:26;1171;58320;455,63;0,613;0,572;0,769;18,4;17,55;0,292;35,7;9,5;8,8
14:00:27;1172;47539;371,4;0,752;0,711;0,91;2,61;2,82;0,18;35,7;8,1;7,3
14:00:28;1173;58248;455,06;0,613;0,574;0,766;4,75;2,46;0,167;35,7;10,7;9,9
14:00:29;1174;48749;380,85;0,733;0,691;0,902;23,68;21,62;0,347;35,8;7;6,3
14:00:30;1175;60453;472,29;0,591;0,553;0,743;1,94;2,58;0,163;35,7;11,2;10,4
14:00:31;1176;57153;446,51;0,624;0,584;0,783;10,9;12,1;0,238;35,7;10,1;9,2
14:00:32;1177;56298;439,83;0,635;0,595;0,792;13,71;12,56;0,217;35,7;10;9,1
14:00:33;1178;53753;419,95;0,664;0,626;0,817;2,3;2,08;0,161;35,7;9,7;8,9
14:00:34;1179;53332;416,66;0,67;0,629;0,832;16,85;15,71;0,26;35,7;9,3;8,6
14:00:35;1180;47132;368,22;0,758;0,719;0,915;16,21;14,86;0,227;35,7;7,7;7
14:00:36;1181;50902;397,67;0,703;0,663;0,862;21,21;18,92;0,336;35,8;8,5;7,8
14:00:37;1182;55709;435,23;0,641;0,603;0,793;1,83;3,28;0,168;35,7;10,2;9,3
14:00:38;1183;54806;428,17;0,652;0,614;0,806;2,77;2,03;0,171;35,7;8,4;7,7
14:00:39;1184;55418;432,95;0,645;0,603;0,813;25,67;23,32;0,429;35,8;8,8;8
14:00:40;1185;48308;377,41;0,74;0,7;0,896;3,11;2,3;0,18;35,7;7,6;6,9
14:00:41;1186;49696;388,25;0,719;0,678;0,879;29,05;30,41;0,442;35,7;8,6;7,9
14:00:42;1187;58884;460,03;0,607;0,568;0,763;2,77;1,98;0,16;35,7;9,6;8,7
14:00:43;1188;56245;439,41;0,634;0,595;0,788;1,84;4,32;0,165;35,7;10;9,2
14:00:44;1189;54596;426,53;0,655;0,614;0,817;17,85;16,95;0,254;35,7;9,4;8,6
14:00:45;1190;54158;423,11;0,659;0,619;0,817;2,13;2,69;0,165;35,7;9,5;8,6
14:00:46;1191;55404;432,84;0,645;0,604;0,807;27,12;26,49;0,352;35,7;8,9;8,1
14:00:47;1192;46269;361,48;0,773;0,733;0,928;5,6;3,83;0,178;35,8;7,3;6,6
14:00:48;1193;49451;386,34;0,722;0,683;0,881;2,37;2,75;0,189;35,7;8,5;7,8
14:00:49;1194;56774;443,55;0,63;0,59;0,788;24,23;23,56;0,34;35,8;9;8,2
14:00:50;1195;47267;369,27;0,757;0,717;0,916;5,01;6,5;0,185;35,8;7,4;6,7
14:00:51;1196;54535;426,05;0,654;0,612;0,82;25,06;26,37;0,349;35,7;9,9;9
14:00:52;1197;53993;421,82;0,661;0,622;0,819;3,34;4,53;0,17;35,7;9,1;8,3
14:00:53;1198;54801;428,13;0,652;0,614;0,805;2,39;1,95;0,188;35,8;9,3;8,6
14:00:54;1199;54656;427;0,654;0,612;0,817;13,39;16,66;0,285;35,7;8,5;7,8
14:00:55;1200;50898;397,64;0,703;0,662;0,861;18,32;17,07;0,259;35,8;8,8;8,2
14:00:56;1201;56982;445,17;0,627;0,586;0,789;17,88;15,9;0,341;35,7;9,7;8,8
14:00:57;1202;52937;413,57;0,675;0,634;0,834;7,26;8,45;0,188;35,7;8,9;8,1
14:00:58;1203;57883;452,21;0,617;0,579;0,767;2,39;2,28;0,161;35,7;9,9;9,1
14:00:59;1204;55650;434,77;0,642;0,601;0,803;27,52;28,14;0,392;35,7;9,1;8,3
14:01:00;1205;57418;448,58;0,622;0,583;0,774;2,77;2,29;0,161;35,7;9,1;8,3
14:01:01;1206;52362;409,08;0,682;0,64;0,842;15,33;16,57;0,286;35,7;9,5;8,7
14:01:02;1207;53360;416,88;0,67;0,631;0,824;2,52;2,22;0,172;35,8;7,5;6,8
14:01:03;1208;46671;364,62;0,767;0,727;0,922;2,3;2,14;0,174;35,8;7,9;7,3
14:01:04;1209;53583;418,62;0,667;0,625;0,833;26,4;27,71;0,421;35,8;9;8,1
14:01:05;1210;49864;389,56;0,718;0,677;0,879;13,98;12,56;0,24;35,8;7,3;6,6
14:01:06;1211;58481;456,88;0,611;0,571;0,767;11,54;10,56;0,223;35,7;9,9;9,1
14:01:07;1212;52883;413,15;0,675;0,634;0,836;19,65;17,3;0,305;35,7;10,3;9,4
14:01:08;1213;55333;432,29;0,646;0,607;0,799;5,48;2,17;0,178;35,7;9,4;8,6
14:01:09;1214;49702;388,3;0,719;0,675;0,894;25,14;23,21;0,406;35,7;7,6;6,8
14:01:10;1215;51081;399,07;0,7;0,661;0,857;9,73;8,44;0,211;35,8;7,8;7
14:01:11;1216;46666;364,58;0,767;0,727;0,927;11,96;12,31;0,232;35,8;7,3;6,7
14:01:12;1217;48968;382,56;0,73;0,69;0,887;6,07;7,05;0,182;35,8;7,2;6,4
14:01:13;1218;56953;444,95;0,627;0,588;0,782;3,77;5,26;0,176;35,7;10,1;9,4
14:01:14;1219;52833;412,76;0,676;0,635;0,844;15,92;13,29;0,264;35,7;9;8,2
14:01:15;1220;52374;409,17;0,681;0,642;0,838;7,89;5,63;0,179;35,6;9,8;9
14:01:16;1221;49702;388,3;0,72;0,681;0,878;22,1;17,6;0,284;35,8;8,8;8
14:01:17;1222;47611;371,96;0,751;0,711;0,908;2,74;3,75;0,176;35,8;7,4;6,7
14:01:18;1223;27831;217,43;0,744;0,705;0,902;10,19;8,78;0,225;35,9;4,6;4,2
14:01:19;1224;0;0;0;0;0;0;0;0;36;0,1;0
14:01:20;1225;0;0;0;0;0;0;0;0;36;0,1;0,1
14:01:21;1226;0;0;0;0;0;0;0;0;36;0,1;0
14:01:22;1227;0;0;0;0;0;0;0;0;36;0,1;0
14:01:23;1228;0;0;0;0;0;0;0;0;36;0,1;0
14:01:24;1229;0;0;0;0;0;0;0;0;36;0,1;0
14:01:25;1230;44;0,34;2001,291;2001,291;0;6783,54;0;3124,432;36;0,2;0,2
14:01:26;1231;0;0;0;0;0;0;0;0;36;0,1;0
14:01:27;1232;0;0;0;0;0;0;0;0;36;0,1;0
14:01:28;1233;0;0;0;0;0;0;0;0;36;0,1;0
14:01:29;1234;0;0;0;0;0;0;0;0;36;0,1;0
14:01:30;1235;23409;182,88;13,744;0,746;65,275;27,94;11835,75;365,386;35,9;4,8;4,1
14:01:31;1236;54378;424,83;1,341;0,537;4,573;12,9;13185,43;97,651;35,7;9,1;8,3
14:01:32;1237;51346;401,14;0,696;0,624;0,991;5,6;4,05;0,25;35,7;9;8,3
14:01:33;1238;49611;387,59;0,72;0,647;1,012;2,61;12,79;0,246;35,7;8,5;7,9
14:01:34;1239;54121;422,82;0,66;0,587;0,951;1,81;4,16;0,239;35,7;8,8;8,1
14:01:35;1240;48373;377,91;0,739;0,663;1,047;12,59;14,08;0,383;35,8;8,3;7,4
14:01:36;1241;53613;418,85;0,666;0,59;0,98;20,29;21,15;0,426;35,7;9,5;8,6
14:01:37;1242;54033;422,13;0,661;0,585;0,97;11,92;16,51;0,323;35,7;9;8,1
14:01:38;1243;56442;440,95;0,633;0,558;0,931;1,79;19,78;0,258;35,7;9,3;8,4
14:01:39;1244;49359;385,62;0,724;0,649;1,021;2,6;4,27;0,257;35,7;7,7;6,9
14:01:40;1245;45602;356,27;0,784;0,711;1,084;5,16;14,9;0,278;35,8;7,4;6,8
14:01:41;1246;45823;357,99;0,781;0,71;1,067;40,58;33,56;0,759;35,8;6,7;6
14:01:42;1247;48340;377,66;0,74;0,668;1,025;21,25;19,61;0,386;35,8;7,5;6,9
14:01:43;1248;54358;424,67;0,657;0,583;0,957;1,91;4,44;0,246;35,7;8,6;7,7
14:01:44;1249;54475;425,59;0,655;0,583;0,95;6,71;11,77;0,262;35,7;9,6;8,7
14:01:45;1250;51839;404,99;0,689;0,615;0,989;6,28;8,67;0,257;35,7;9,3;8,5
14:01:46;1251;48241;376,88;0,742;0,669;1,04;10,38;19,77;0,323;35,8;7,1;6,6
14:01:47;1252;46028;359,59;0,777;0,704;1,066;3,06;4,31;0,24;35,7;7,1;6,3
14:01:48;1253;45771;357,59;0,782;0,71;1,069;1,91;4,25;0,245;35,8;7,1;6,4
14:01:49;1254;54570;426,33;0,654;0,579;0,953;2,03;4,98;0,243;35,7;8,7;7,9
14:01:50;1255;53172;415,41;0,672;0,601;0,962;3,51;5,53;0,235;35,7;9,4;8,5
14:01:51;1256;51513;402,45;0,693;0,62;0,99;10,72;10,11;0,302;35,7;8,6;7,8
14:01:52;1257;51098;399,2;0,7;0,628;0,989;9,05;9,52;0,265;35,8;8,2;7,5
14:01:53;1258;54971;429,46;0,65;0,578;0,94;2,23;4,13;0,24;35,7;9;8,2
14:01:54;1259;46276;361,53;0,772;0,703;1,055;2,25;4,36;0,233;35,7;6,8;6,2
14:01:55;1260;47158;368,42;0,758;0,687;1,049;9,11;12,31;0,292;35,8;7,3;6,5
14:01:56;1261;51926;405,67;0,691;0,616;0,995;12,65;10,98;0,32;35,9;7,6;6,8
14:01:57;1262;55618;434,52;0,641;0,566;0,943;8,94;4,75;0,262;35,6;9,4;8,6
14:01:58;1263;56252;439,47;0,635;0,563;0,928;2,31;4,54;0,239;35,7;9,1;8,3
14:01:59;1264;52187;407,71;0,685;0,613;0,976;1,93;4,33;0,244;35,7;8;7,2
14:02:00;1265;55540;433,91;0,643;0,568;0,947;2,65;7,73;0,255;35,7;8,9;8,1
14:02:01;1266;48371;377,9;0,739;0,662;1,047;27,4;29,23;0,544;35,8;7,4;6,7
14:02:02;1267;56098;438,27;0,637;0,565;0,93;1,77;4,87;0,236;35,7;9,5;8,7
14:02:03;1268;51297;400,76;0,696;0,621;0,992;2,03;15,75;0,259;35,7;9,5;8,6
14:02:04;1269;52017;406,38;0,686;0,615;0,974;2,24;4,49;0,236;35,7;9,1;8,3
14:02:05;1270;46089;360,07;0,776;0,705;1,063;4,32;4,57;0,241;35,8;7,1;6,4
14:02:06;1271;53944;421,44;0,663;0,587;0,965;21,88;19,65;0,443;35,7;8,7;8
14:02:07;1272;53214;415,73;0,672;0,6;0,957;1,91;4,16;0,247;35,7;8,3;7,4
14:02:08;1273;55568;434,13;0,643;0,571;0,929;2,35;4,57;0,239;35,7;9,4;8,6
14:02:09;1274;47785;373,32;0,748;0,681;1,023;2,58;4,24;0,237;35,7;7,6;6,9
14:02:10;1275;46479;363,12;0,77;0,701;1,048;2,4;13,53;0,258;35,8;6,5;5,9
14:02:11;1276;49749;388,66;0,719;0,645;1,013;22,38;22,36;0,424;35,7;7,4;6,8
14:02:12;1277;49818;389,2;0,717;0,646;0,997;16,11;16,91;0,313;35,7;8,5;7,7
14:02:13;1278;52743;412,05;0,677;0,609;0,955;1,85;4,27;0,239;35,7;8,9;8,1
14:02:14;1279;56233;439,32;0,635;0,566;0,911;1,8;4,02;0,233;35,7;9,3;8,4
14:02:15;1280;53317;416,54;0,67;0,6;0,954;8,74;15,45;0,283;35,7;9,4;8,4
14:02:16;1281;49003;382,84;0,729;0,659;1,014;22,52;21,78;0,433;35,7;7,7;7
14:02:17;1282;57048;445,69;0,627;0,557;0,912;1,86;4,08;0,238;35,7;10,9;8,5
14:02:18;1283;50415;393,87;0,709;0,638;0,992;1,87;4,61;0,241;35,7;8,1;7,2
14:02:19;1284;53887;420,99;0,663;0,592;0,944;2,12;5,91;0,233;35,7;8,6;7,9
14:02:20;1285;49816;389,19;0,717;0,645;1,005;2,95;12,14;0,258;35,7;7,9;7,1
14:02:21;1286;48604;379,72;0,736;0,665;1,014;19,44;20,74;0,382;35,8;7,7;6,9
14:02:22;1287;51595;403,09;0,694;0,625;0,969;17,71;19,62;0,334;35,8;8;7,3
14:02:23;1288;51856;405,13;0,689;0,622;0,962;1,86;4,44;0,236;35,7;8,5;7,7
14:02:24;1289;54337;424,51;0,659;0,59;0,934;2,16;4,7;0,233;35,8;9,4;8,6
14:02:25;1290;48867;381,77;0,729;0,661;1,005;7,2;13,49;0,253;35,6;8;7,3
14:02:26;1291;48505;378,95;0,738;0,666;1,021;20,78;21,62;0,439;35,8;6,6;6
14:02:27;1292;51092;399,16;0,7;0,63;0,981;1,83;4,35;0,242;35,8;8,5;7,7
14:02:28;1293;54766;427,86;0,651;0,582;0,93;1,97;4,23;0,233;35,7;9,4;8,6
14:02:29;1294;52644;411,28;0,679;0,608;0,961;1,82;4,23;0,238;35,7;8,9;8,1
14:02:30;1295;54259;423,9;0,659;0,591;0,936;8,62;7,65;0,253;35,8;7,7;7
14:02:31;1296;46624;364,25;0,767;0,698;1,043;16,73;15,62;0,335;35,8;7,1;6,4
14:02:32;1297;57434;448,7;0,622;0,552;0,907;1,73;4,38;0,241;35,7;9,4;8,5
14:02:33;1298;53798;420,3;0,664;0,594;0,946;1,88;6,25;0,241;35,7;9;8,2
14:02:34;1299;57454;448,86;0,621;0,551;0,906;2,23;4,14;0,24;35,7;9,1;8,3
14:02:35;1300;53066;414,58;0,674;0,602;0,961;16,2;14,32;0,325;35,8;7,8;7,1
14:02:36;1301;53921;421,26;0,663;0,591;0,951;21,55;19,37;0,415;35,7;8,4;7,5
14:02:37;1302;47077;367,79;0,76;0,692;1,034;2,19;4,34;0,233;35,8;7,3;6,6
14:02:38;1303;57903;452,37;0,617;0,549;0,891;1,86;4,41;0,232;35,7;9,1;8,3
14:02:39;1304;52225;408,01;0,684;0,615;0,963;6,79;9,42;0,248;35,7;9,9;8,6
14:02:40;1305;47522;371,27;0,753;0,682;1,034;15,32;12,32;0,338;35,8;7,5;6,7
14:02:41;1306;46270;361,48;0,773;0,703;1,058;21,33;18,28;0,409;35,8;7,3;6,6
14:02:42;1307;56111;438,37;0,636;0,567;0,914;4,82;13,05;0,242;35,7;8,4;7,6
14:02:43;1308;48745;380,82;0,733;0,666;1,006;1,98;4,06;0,239;35,7;7,8;6,9
14:02:44;1309;47162;368,45;0,758;0,691;1,03;2,12;4,36;0,233;35,8;7,8;7,1
14:02:45;1310;46911;366,49;0,763;0,694;1,041;15,73;15,42;0,325;35,8;7,6;6,9
14:02:46;1311;56646;442,55;0,63;0,558;0,92;24,77;20,88;0,482;35,7;9,1;8,3
14:02:47;1312;51169;399,76;0,698;0,628;0,981;3,93;5,54;0,237;35,7;9,3;8,4
14:02:48;1313;55017;429,82;0,649;0,576;0,941;2,54;4,4;0,244;35,7;9,5;8,8
14:02:49;1314;56604;442,22;0,631;0,559;0,917;2,3;4,29;0,243;35,7;8,9;8
14:02:50;1315;47610;371,95;0,752;0,684;1,03;9,24;14,85;0,28;35,8;7,1;6,4
14:02:51;1316;47973;374,79;0,745;0,675;1,029;21,48;20,64;0,419;35,8;8,1;5,9
14:02:52;1317;45147;352,71;0,793;0,724;1,064;10,96;5,75;0,261;35,8;7,3;5,7
14:02:53;1318;45713;357,13;0,782;0,714;1,058;1,95;4,34;0,235;35,8;6,8;6,1
14:02:54;1319;46116;360,28;0,776;0,705;1,059;7,48;8,63;0,257;35,8;6,6;5,8
14:02:55;1320;46498;363,27;0,769;0,697;1,052;20,97;23,22;0,418;35,8;7,3;6,6
14:02:56;1321;45355;354,34;0,788;0,719;1,062;9,72;7,85;0,271;35,8;7,6;6,9
14:02:57;1322;47621;372,04;0,751;0,682;1,028;4,04;6,1;0,241;35,8;7;5,9
14:02:58;1323;45394;354,64;0,788;0,718;1,064;1,89;8,75;0,241;35,8;6,2;5,6
14:02:59;1324;48842;381,58;0,732;0,658;1,019;2,25;4,33;0,253;35,8;6,9;6,1
14:03:00;1325;45585;356,13;0,785;0,715;1,06;9,67;6,28;0,26;35,8;7,1;6,1
14:03:01;1326;48279;377,18;0,74;0,669;1,024;21,17;19,89;0,43;35,7;7,3;6,6
14:03:02;1327;55587;434,27;0,643;0,572;0,921;5,26;4,07;0,232;35,7;8,9;7,9
14:03:03;1328;52343;408,93;0,683;0,612;0,964;17,88;18,69;0,391;35,7;8,7;7,6
14:03:04;1329;55013;429,79;0,649;0,578;0,93;2,04;4,2;0,244;35,7;9,2;8,4
14:03:05;1330;51314;400,89;0,697;0,627;0,977;2,08;12,83;0,246;35,7;8,2;7,4
14:03:06;1331;50753;396,51;0,704;0,633;0,986;21,23;17,78;0,418;35,7;8;7,2
14:03:07;1332;54563;426,27;0,655;0,583;0,936;9,18;18,1;0,281;35,7;9,1;8,2
14:03:08;1333;53042;414,39;0,674;0,603;0,957;14,85;15,84;0,315;35,7;9,2;8,4
14:03:09;1334;54827;428,34;0,651;0,579;0,938;2,84;11,85;0,249;35,7;9,4;8,6
14:03:10;1335;54880;428,75;0,651;0,582;0,93;7,58;9,62;0,248;35,7;8,7;7,9
14:03:11;1336;46001;359,38;0,778;0,705;1,068;21,56;21,59;0,498;35,8;7;6,3
14:03:12;1337;46857;366,07;0,764;0,694;1,042;15,82;16;0,3;35,8;7,8;7
14:03:13;1338;51911;405,55;0,688;0,616;0,974;20,6;19,93;0,444;35,7;8,8;7,9
14:03:14;1339;51863;405,18;0,689;0,621;0,96;18,22;11,8;0,321;35,7;8,3;7,5
14:03:15;1340;50800;396,88;0,703;0,632;0,981;9,32;13,13;0,263;35,7;9,3;8,4
14:03:16;1341;54074;422,45;0,66;0,588;0,945;22,09;20,36;0,417;35,7;9,2;8,2
14:03:17;1342;51904;405,5;0,688;0,62;0,962;5,35;4,99;0,241;35,7;9;8,2
14:03:18;1343;55981;437,35;0,639;0,57;0,915;2,32;4,04;0,23;35,8;9,4;8,6
14:03:19;1344;50602;395,33;0,706;0,638;0,982;2,06;4,99;0,243;35,7;7,6;6,8
14:03:20;1345;45861;358,29;0,781;0,71;1,062;2,44;17,41;0,265;35,8;7;6,5
14:03:21;1346;51557;402,79;0,693;0,624;0,97;9,93;21,16;0,296;35,7;8,9;8,1
14:03:22;1347;53093;414,79;0,673;0,603;0,954;1,8;4,21;0,243;35,7;7,8;7
14:03:23;1348;50994;398,39;0,701;0,631;0,982;5,44;6,08;0,244;35,7;8,9;8
14:03:24;1349;55128;430,69;0,648;0,577;0,933;8,34;7,35;0,251;35,7;9,4;8,5
14:03:25;1350;53772;420,09;0,664;0,596;0,939;2,08;4,59;0,229;35,7;9,2;8,3
14:03:26;1351;53856;420,75;0,664;0,593;0,949;17,97;23,08;0,362;35,8;8,6;7,9
14:03:27;1352;48403;378,15;0,738;0,67;1,014;2,05;4,42;0,235;35,7;8,8;8,1
14:03:28;1353;47626;372,08;0,75;0,681;1,03;2,37;5,27;0,239;35,7;8,2;7,4
14:03:29;1354;46514;363,39;0,77;0,7;1,049;5,26;4,34;0,24;35,8;7;6,3
14:03:30;1355;52962;413,77;0,674;0,607;0,953;2,4;4,49;0,241;35,7;8,6;7,8
14:03:31;1356;48873;381,82;0,732;0,662;1,018;9,78;23,54;0,309;35,8;8,1;7,3
14:03:32;1357;47240;369,06;0,757;0,687;1,033;9,26;7,53;0,267;35,7;8,1;7,1
14:03:33;1358;50546;394,89;0,708;0,639;0,979;7,21;5,79;0,244;35,8;7,4;6,8
14:03:34;1359;46189;360,85;0,774;0,704;1,051;4,93;4,27;0,243;35,8;6,7;6
14:03:35;1360;46791;365,55;0,764;0,692;1,048;3,32;18,3;0,275;35,8;6,2;5,6
14:03:36;1361;51411;401,65;0,695;0,623;0,988;21,5;25,45;0,516;35,7;8,6;7,9
14:03:37;1362;45409;354,76;0,787;0,72;1,059;7,37;7,72;0,252;35,8;7;6,3
14:03:38;1363;48922;382,2;0,731;0,663;1,008;6,65;4,15;0,245;35,8;6,8;6,1
14:03:39;1364;57012;445,41;0,626;0,556;0,91;2,18;6,34;0,236;35,7;9,3;8,6
14:03:40;1365;50010;390,7;0,714;0,646;0,993;6,92;17,47;0,271;35,7;8,6;7,8
14:03:41;1366;49367;385,68;0,725;0,65;1,018;20,52;20,02;0,511;35,8;8;7,3
14:03:42;1367;56697;442,95;0,63;0,56;0,908;1,81;4,22;0,236;35,7;8,6;7,8
14:03:43;1368;49395;385,9;0,723;0,654;1;12,09;8,76;0,296;35,7;8;7,3
14:03:44;1369;51553;402,76;0,694;0,626;0,971;2,01;4,81;0,239;35,8;7,8;7,2
14:03:45;1370;45657;356,7;0,783;0,713;1,062;15,87;15,45;0,322;35,8;7,2;6,4
14:03:46;1371;45467;355,21;0,786;0,72;1,063;23,41;24,43;0,47;35,8;7,3;6,6
14:03:47;1372;45640;356,56;0,784;0,716;1,057;7,42;8,14;0,248;35,8;7,3;6,5
